price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,basement,Renovated,age_when_sold,distance_from_seattle_km,distance_from_nearest_hotspot,year_last_renovated,time_since_renovated,total_rooms,condition_grade,sqft_total,price_o,rooms_cg,condition_grade_sq,time_since_renovated_sq
12.89921982609012,3,1.75,7.222566018822171,9680,1.0,0,4,7,1370,1977,0,98074,0,0,37,3.06997963904881,1.4853828390937514,1977.0,38.0,4.75,11,7.222566018822171,400000.0000000002,15.75,121,1444.0
13.180632285528304,5,2.0,7.501082124259871,4850,1.5,0,3,7,1810,1900,0,98107,0,0,115,2.1375175121613363,1.906779941190553,1900.0,115.0,7.0,10,7.501082124259871,529999.9999999998,17.0,100,13225.0
13.38472764187182,4,3.0,7.989560449333865,5000,2.0,3,3,9,1980,1979,0,98126,1,0,36,1.6162023024474594,1.533079510006333,1979.0,36.0,7.0,12,8.989560449333865,649999.9999999998,19.0,144,1296.0
12.886641043883259,3,2.0,7.5443321080536885,14040,2.0,0,3,7,1890,1994,0,98019,0,0,20,3.4288601158564136,2.894178211743019,1994.0,21.0,5.0,10,7.5443321080536885,394999.99999999994,15.0,100,441.0
13.091904169919621,4,1.0,7.3777589082278725,4300,1.5,0,4,7,1600,1916,0,98103,0,0,98,1.882372004413828,2.009934624638203,1916.0,99.0,5.0,11,7.3777589082278725,485000.00000000035,16.0,121,9801.0
12.14950229404178,2,1.0,7.090076835776092,9850,1.0,0,4,7,1200,1921,0,98002,0,0,93,3.535725411388012,2.9087523201875918,1921.0,94.0,3.0,11,7.090076835776092,189000.0,14.0,121,8836.0
12.345834587905333,3,1.0,7.1308988302963465,9774,1.0,0,4,7,1250,1969,0,98003,0,0,46,3.41137845515565,2.434111960743326,1969.0,46.0,4.0,11,7.1308988302963465,230000.0000000002,15.0,121,2116.0
12.86099861326992,4,1.75,7.3901814282264295,4980,1.0,0,4,7,860,1947,0,98133,1,0,67,2.3732456990737307,2.243624941200837,1947.0,68.0,5.75,11,8.39018142822643,384999.9999999997,16.75,121,4624.0
12.560244459250788,5,2.5,7.727535110475448,6300,2.0,0,3,8,2270,1995,0,98092,0,0,19,3.509473243858933,2.976893731687778,1995.0,20.0,7.5,11,7.727535110475448,285000.0,18.5,121,400.0
12.439958293376286,2,1.5,6.975413927455952,9643,1.0,0,3,7,1070,1985,0,98030,0,0,29,3.426760661428296,2.9148248470796134,1985.0,30.0,3.5,10,6.975413927455952,252700.00000000006,13.5,100,900.0
12.70381302974751,3,2.25,7.803843303538772,6500,2.0,0,4,8,2450,1985,0,98030,0,0,29,3.350016687052829,2.8462825028958996,1985.0,30.0,5.25,12,7.803843303538772,329000.00000000023,17.25,144,900.0
12.358793732547838,3,2.0,7.444248649496705,4697,1.5,0,5,6,1710,1941,0,98002,0,0,73,3.544013716492443,2.9018229958690607,1941.0,74.0,5.0,11,7.444248649496705,233000.00000000006,16.0,121,5476.0
13.750438561220559,3,1.75,7.803843303538772,2691,2.0,0,3,8,1750,1915,0,98119,1,0,99,1.4271653767203814,1.477931107347105,1915.0,100.0,4.75,11,8.803843303538773,936999.9999999997,15.75,121,10000.0
13.410545324897761,3,1.0,7.24422751560335,1581,1.5,0,5,8,1400,1909,0,98112,0,0,105,0.8016816234102354,1.773574843188798,1909.0,106.0,4.0,13,7.24422751560335,667000.0000000002,17.0,169,11236.0
12.989974189358584,3,1.75,7.326465613840322,6380,1.0,0,3,7,790,1948,0,98115,1,0,66,2.312449755029691,1.927827077240658,1948.0,67.0,4.75,10,8.326465613840323,438000.0000000004,14.75,100,4489.0
13.485616636703183,4,2.5,7.851661177889265,7173,2.0,0,3,8,2570,2005,0,98052,0,0,10,2.999897676643445,2.493395586882144,2005.0,10.0,6.5,11,7.851661177889265,718999.9999999994,17.5,121,100.0
13.271645080120082,3,2.5,7.749322464660356,3980,2.0,0,3,8,2320,2003,0,98027,0,0,11,3.0462780173174324,1.8317818636623462,2003.0,12.0,5.5,11,7.749322464660356,580499.9999999995,16.5,121,144.0
12.542544882151386,2,1.5,7.081708586105575,1265,3.0,0,3,7,1190,2005,0,98133,0,0,9,2.6107660700350217,2.5019364444693712,2005.0,10.0,3.5,10,7.081708586105575,279999.9999999998,13.5,100,100.0
13.440817108522863,4,1.75,7.753623546559746,5000,1.5,0,4,7,1510,1929,0,98117,1,0,85,2.184008659579885,2.1313217648280305,1929.0,86.0,5.75,11,8.753623546559746,687499.9999999995,16.75,121,7396.0
13.190022025878143,3,1.0,6.993932975223189,3000,1.5,0,4,8,1090,1929,0,98117,0,0,85,2.2766773057717367,2.1984546646135943,1929.0,86.0,4.0,12,6.993932975223189,534999.9999999998,16.0,144,7396.0
12.683858415217964,4,2.75,7.630461261783627,6659,1.0,0,3,7,1280,1981,0,98058,1,0,33,3.1707661550265107,2.868544591314375,1981.0,34.0,6.75,10,8.630461261783626,322499.9999999999,16.75,100,1156.0
13.453104939316557,3,2.5,7.7406644019172415,3060,1.5,0,3,8,1510,1930,2002,98115,1,1,84,2.1597251133027915,1.8302100750994168,2002.0,13.0,5.5,11,8.740664401917241,696000.0,16.5,121,169.0
13.369223455335854,4,2.0,7.7664168980196555,6000,2.0,0,4,8,2360,1904,0,98107,0,0,110,2.0099705361222373,1.9886761268739652,1904.0,111.0,6.0,12,7.7664168980196555,639999.9999999998,18.0,144,12321.0
12.388394202324129,4,1.0,7.106606137727303,8075,1.0,0,2,7,890,1969,0,98001,1,0,46,3.4176990367430724,2.5276279665426182,1969.0,46.0,5.0,9,8.106606137727303,240000.00000000015,14.0,81,2116.0
13.312983737012978,4,2.5,7.8709295967551425,7553,2.0,0,3,8,2620,1996,0,98056,0,0,18,2.6540038740566185,2.239858656360624,1996.0,19.0,6.5,11,7.8709295967551425,604999.9999999995,17.5,121,361.0
13.345506928718539,4,2.5,7.851661177889265,5520,2.0,0,3,9,2570,2000,0,98074,0,0,14,3.131021297006407,1.7411518409561428,2000.0,15.0,6.5,12,7.851661177889265,625000.0000000001,18.5,144,225.0
13.560618308335483,4,2.25,8.347590407030058,24186,1.0,0,3,8,2600,1984,0,98166,1,0,30,2.8884332409052447,1.4717802030453648,1984.0,31.0,6.25,11,9.347590407030058,774999.9999999993,17.25,121,961.0
13.666998948650464,5,2.75,8.187299270155147,5639,2.0,0,3,9,3595,2014,0,98053,0,0,0,3.228807782528228,2.474668512226742,2014.0,1.0,7.75,12,8.187299270155147,861989.9999999998,19.75,144,1.0
13.437174117244362,3,1.0,7.358830898342354,2280,2.0,0,3,7,1570,1922,0,98119,0,0,92,1.5213500900560257,1.4866160595787286,1922.0,93.0,4.0,10,7.358830898342354,685000.0,14.0,100,8649.0
12.641096555879882,3,1.0,7.154615356913663,9656,1.0,0,4,6,920,1959,0,98058,1,0,55,3.0511748509020427,2.8064550736614193,1959.0,56.0,4.0,10,8.154615356913663,308999.99999999977,14.0,100,3136.0
13.098070684835283,3,2.5,8.058327306580958,13603,2.0,0,3,8,3160,2003,0,98019,0,0,11,3.4246659292972517,2.948776260392893,2003.0,12.0,5.5,11,8.058327306580958,487999.99999999965,16.5,121,144.0
12.257193425037888,3,1.0,6.897704943128636,8528,1.0,0,3,6,990,1966,0,98023,0,0,49,3.5101304452061854,2.535533522878267,1966.0,49.0,4.0,9,6.897704943128636,210490.0000000001,13.0,81,2401.0
13.573438996764546,4,2.5,7.736307096548285,13416,2.0,0,4,9,2290,1981,0,98007,0,0,33,2.614382242497973,1.6319545202242942,1981.0,34.0,6.5,13,7.736307096548285,785000.0000000003,19.5,169,1156.0
13.017002861746503,3,1.75,7.1308988302963465,5963,1.0,0,4,7,1250,1953,0,98115,0,0,62,2.138938942022445,1.7039957475925909,1953.0,62.0,4.75,11,7.1308988302963465,450000.00000000035,15.75,121,3844.0
12.337100907936577,3,1.0,7.081708586105575,9199,1.0,0,3,7,1190,1955,0,98148,0,0,59,2.9997343395474267,1.652580442984443,1955.0,60.0,4.0,10,7.081708586105575,227999.9999999998,14.0,100,3600.0
12.751299696013497,5,2.5,8.055157731819678,9134,1.0,0,4,8,1640,1966,0,98056,1,0,49,2.804434621092724,2.5695988946853303,1966.0,49.0,7.5,12,9.055157731819678,345000.00000000006,19.5,144,2401.0
13.304684934198283,3,1.75,7.251344983372214,4080,1.0,0,4,7,1000,1950,0,98117,1,0,64,2.215289092645837,2.080113922464926,1950.0,65.0,4.75,11,8.251344983372213,599999.9999999999,15.75,121,4225.0
13.279367126213993,2,1.75,7.590852123688581,8550,1.0,0,3,7,990,1981,0,98117,1,0,34,2.3679282176100793,2.321798412333756,1981.0,34.0,3.75,10,8.590852123688581,584999.9999999995,13.75,100,1156.0
13.732128949025222,5,2.25,7.912056888179006,6000,1.5,0,3,8,2130,1927,0,98105,1,0,88,1.9221393905569977,1.0612576787849428,1927.0,88.0,7.25,11,8.912056888179006,919999.9999999993,18.25,121,7744.0
13.693342923990066,4,2.5,7.948031990637284,5000,2.0,0,3,9,2830,1995,0,98105,0,0,19,1.907424382465569,1.2874103564426254,1995.0,20.0,6.5,12,7.948031990637284,884999.9999999997,18.5,144,400.0
12.58621994565405,4,2.5,7.718685495198466,4495,2.0,0,3,7,2250,2008,0,98042,0,0,6,3.4441769311031853,3.075152685556762,2008.0,7.0,6.5,10,7.718685495198466,292500.00000000023,16.5,100,49.0
12.614865543731012,3,2.5,7.791522819150732,4750,2.0,0,3,8,2420,2003,0,98042,0,0,12,3.4342117207481517,3.0480490436311474,2003.0,12.0,5.5,11,7.791522819150732,300999.9999999998,16.5,121,144.0
13.765269341527528,5,3.25,8.086410275323782,14342,2.0,4,4,8,3250,1968,0,98008,0,0,46,2.7933020031237032,0.47186771708308917,1968.0,47.0,8.25,12,8.086410275323782,951000.0000000006,20.25,144,2209.0
12.971540487669746,4,3.0,7.52294091807237,9976,2.0,0,3,8,1850,1991,0,98059,0,0,24,2.8737004495905816,2.3447429688930117,1991.0,24.0,7.0,11,7.52294091807237,430000.0000000002,18.0,121,576.0
13.38472764187182,3,2.25,7.673223121121708,21235,1.0,3,4,8,1590,1959,0,98166,1,0,55,2.9551844341816444,1.4358144972242284,1959.0,56.0,5.25,12,8.673223121121708,649999.9999999998,17.25,144,3136.0
12.57418196709457,3,1.75,7.138866999945524,8400,1.0,0,3,7,1260,1954,0,98148,0,0,60,2.9373527394243406,1.5286569131807572,1954.0,61.0,4.75,10,7.138866999945524,289000.0,14.75,100,3721.0
13.132313708257497,3,1.75,7.831617276352611,8690,2.0,0,5,8,2519,1973,0,98166,0,0,41,2.9012523336994263,1.476935913447215,1973.0,42.0,4.75,13,7.831617276352611,505000.00000000006,17.75,169,1764.0
13.215853720491667,3,1.75,7.3395376954076745,1044,3.0,0,3,8,1540,2014,0,98115,0,0,0,2.063294714161331,1.8666499411920257,2014.0,1.0,4.75,11,7.3395376954076745,548999.9999999998,15.75,121,1.0
12.959844447906553,3,2.25,7.414572881350589,6000,1.0,0,3,7,1110,1979,0,98122,1,0,35,0.9905011087977094,1.7240099968156326,1979.0,36.0,5.25,10,8.414572881350589,424999.99999999965,15.25,100,1296.0
12.668626720622465,3,2.75,7.926602599181384,3809,1.5,0,5,7,1770,1925,0,98144,1,0,89,1.408292954031816,2.098579256433811,1925.0,90.0,5.75,12,8.926602599181384,317624.99999999977,17.75,144,8100.0
13.790192749979985,4,2.5,7.908387159290043,11049,2.0,0,3,10,2720,1989,0,98004,0,0,25,2.3852958759109715,1.9916225287449358,1989.0,26.0,6.5,13,7.908387159290043,975000.0000000008,19.5,169,676.0
12.567237494741757,4,2.5,7.7142311448490855,4648,2.0,0,3,7,2240,2005,0,98001,0,0,9,3.4138951847245997,2.606345564732904,2005.0,10.0,6.5,10,7.7142311448490855,286999.99999999977,16.5,100,100.0
12.225875272826354,3,1.0,6.907755278982137,12070,1.0,0,4,7,1000,1968,0,98042,0,0,46,3.4617680150514722,3.0944031479267275,1968.0,47.0,4.0,11,6.907755278982137,204000.00000000006,15.0,121,2209.0
14.100689500197937,5,2.25,8.070906088787819,20158,1.0,0,3,8,1600,1965,0,98004,1,0,49,2.217010157771587,1.0869155236459225,1965.0,50.0,7.25,11,9.070906088787819,1330000.0000000012,18.25,121,2500.0
12.691580461311874,3,2.0,7.138866999945524,5612,1.0,0,4,7,1260,1972,0,98034,0,0,43,2.915333354458298,2.400419527339073,1972.0,43.0,5.0,11,7.138866999945524,324999.9999999999,16.0,121,1849.0
13.255144488638146,4,2.0,7.919356190660617,7807,1.5,0,5,7,2250,1916,0,98125,1,0,98,2.546122548709087,2.1177075901746676,1916.0,99.0,6.0,12,8.919356190660617,570999.9999999995,18.0,144,9801.0
12.793859310432293,4,2.5,7.77485576666552,5000,2.0,0,3,8,2380,2005,0,98038,0,0,9,3.5616188144911223,3.2642254812427454,2005.0,10.0,6.5,11,7.77485576666552,359999.99999999994,17.5,121,100.0
12.762827201184564,3,1.75,7.489970898834801,50529,1.0,0,5,7,1090,1965,0,98042,1,0,50,3.53854728950949,3.2228570966273407,1965.0,50.0,4.75,12,8.489970898834802,348999.9999999999,16.75,144,2500.0
13.632188500836737,4,4.0,8.140315540159985,35102,2.0,0,4,10,2390,1986,0,98075,1,0,28,3.2590002535867266,2.108372879176415,1986.0,29.0,8.0,14,9.140315540159985,832500.0000000007,22.0,196,841.0
12.84792653170257,4,1.75,7.473069088032197,7300,1.0,0,3,7,880,1956,0,98008,1,0,58,2.743077452034378,0.9202461074485816,1956.0,59.0,5.75,10,8.473069088032197,380000.0000000003,15.75,100,3481.0
13.081541382884074,3,1.0,6.946975992135418,5060,1.0,0,3,7,1040,1941,0,98116,0,0,74,1.892311271419352,1.6358444607479752,1941.0,74.0,4.0,10,6.946975992135418,480000.0000000003,14.0,100,5476.0
12.92391243868049,3,1.0,7.251344983372214,5060,1.0,0,4,7,910,1956,0,98133,1,0,58,2.4213366830829144,2.2748679873766138,1956.0,59.0,4.0,11,8.251344983372213,410000.00000000006,15.0,121,3481.0
13.487006490992238,4,2.5,8.146129510025405,39683,2.0,0,3,10,3450,2002,0,98010,0,0,13,3.620923796095722,3.3451799481087856,2002.0,13.0,6.5,13,8.146129510025405,720000.0,19.5,169,169.0
12.873902018105829,3,2.5,7.762170607138205,5100,2.0,0,3,8,2350,2003,0,98038,0,0,11,3.6214433106916446,3.3191862346563528,2003.0,12.0,5.5,11,7.762170607138205,389999.99999999994,16.5,121,144.0
12.793859310432293,4,2.5,7.549609165154532,5889,2.0,0,3,7,1900,1992,0,98038,0,0,22,3.596775917408334,3.314835350649471,1992.0,23.0,6.5,10,7.549609165154532,359999.99999999994,16.5,100,529.0
12.779873068457553,2,1.0,7.61085279039525,6720,1.0,0,3,7,1010,1948,0,98118,1,0,66,1.9783699083666504,2.3692627555928008,1948.0,67.0,3.0,10,8.61085279039525,355000.0,13.0,100,4489.0
12.782686009834167,3,1.5,7.426549072397305,8712,1.0,0,3,8,1680,1964,0,98059,0,0,51,2.9735254907834117,2.5665935313366464,1964.0,51.0,4.5,11,7.426549072397305,355999.9999999999,15.5,121,2601.0
12.66032791780777,3,1.0,6.866933284461882,6634,1.0,0,3,6,960,1952,0,98125,0,0,62,2.6006079122156147,2.3047753643463618,1952.0,63.0,4.0,9,6.866933284461882,314999.99999999994,13.0,81,3969.0
13.753635154246187,3,1.5,7.668561108015897,3600,2.0,0,3,9,1900,1925,0,98119,1,0,89,1.3685036716410848,1.3164740974939069,1925.0,90.0,4.5,12,8.668561108015897,939999.9999999999,16.5,144,8100.0
12.628067055589549,5,2.25,7.886081401775745,8400,1.5,0,5,7,2660,1961,0,98092,0,0,53,3.6023789173359693,3.0376414304170605,1961.0,54.0,7.25,12,7.886081401775745,305000.0,19.25,144,2916.0
13.041153321978786,3,3.25,7.926602599181384,6278,2.0,0,3,9,1980,2006,0,98056,1,0,8,2.6124616674964343,2.394701740497643,2006.0,9.0,6.25,12,8.926602599181384,461000.00000000035,18.25,144,81.0
12.2783933071098,2,2.25,7.383989457978509,2040,2.0,0,4,7,1610,1979,0,98056,0,0,35,2.6582891742864,2.406573682351241,1979.0,36.0,4.25,11,7.383989457978509,215000.00000000006,15.25,121,1296.0
12.721885810807203,2,1.75,6.937314081223682,1066,2.0,0,3,7,765,2006,0,98136,1,0,8,2.1395797533347922,2.0624695374963267,2006.0,9.0,3.75,10,7.937314081223682,334999.9999999998,13.75,100,81.0
12.402872221504781,4,2.5,7.590852123688581,7403,2.0,0,3,7,1980,1988,0,98023,0,0,26,3.564787495575002,2.673051057363262,1988.0,27.0,6.5,10,7.590852123688581,243499.99999999988,16.5,100,729.0
13.9108207377686,5,2.75,8.166216268592143,6353,2.0,0,4,10,3520,2001,0,98199,0,0,14,1.890777772693919,1.5273078980822694,2001.0,14.0,7.75,14,8.166216268592143,1100000.0000000005,21.75,196,196.0
11.938193200374572,3,1.0,7.090076835776092,10500,1.0,0,3,7,1200,1962,0,98023,0,0,53,3.4545311989255496,2.418434073335056,1962.0,53.0,4.0,10,7.090076835776092,152999.99999999994,14.0,100,2809.0
12.971540487669746,3,1.5,7.365180126021013,5000,1.0,0,3,8,1290,1939,0,98117,1,0,75,2.2878017782540927,2.1597875381669946,1939.0,76.0,4.5,11,8.365180126021013,430000.0000000002,15.5,121,5776.0
13.458835614025542,3,1.5,7.365180126021013,5000,1.0,0,3,8,1290,1939,0,98117,1,0,75,2.2878017782540927,2.1597875381669946,1939.0,76.0,4.5,11,8.365180126021013,700000.0000000002,15.5,121,5776.0
13.715690222682063,4,2.5,8.101677747454572,10250,1.0,0,3,7,2390,1946,1991,98040,1,1,68,1.8837406357157749,1.9041249039440502,1991.0,24.0,6.5,10,9.101677747454572,905000.0000000002,16.5,100,576.0
12.419165860990882,3,1.75,7.580699752224563,15681,1.0,0,3,7,1960,1967,0,98032,0,0,48,3.3307830036205806,2.395453702830425,1967.0,48.0,4.75,10,7.580699752224563,247499.9999999999,14.75,100,2304.0
12.201060103706629,4,1.5,7.05617528410041,6400,1.0,0,4,7,1160,1975,0,98023,0,0,39,3.5214874306909874,2.557600534104285,1975.0,40.0,5.5,11,7.05617528410041,198999.9999999999,16.5,121,1600.0
12.65714826489039,3,1.75,7.501082124259871,41800,1.0,0,5,7,1210,1980,0,98038,1,0,34,3.5701952692801,3.1221593430600625,1980.0,35.0,4.75,12,8.50108212425987,313999.9999999998,16.75,144,1225.0
13.653967622617456,3,2.5,7.635303886259415,13241,1.5,0,5,9,1270,1910,0,98102,1,0,104,1.4183723091277487,1.6642994827195834,1910.0,105.0,5.5,14,8.635303886259415,850830.0000000002,19.5,196,11025.0
13.226723392728571,3,2.0,7.590852123688581,3478,1.5,0,4,7,1440,1929,0,98117,1,0,85,2.1372007317752164,2.058039952605213,1929.0,86.0,5.0,11,8.590852123688581,554999.9999999998,16.0,121,7396.0
13.458764182902971,3,2.25,7.691656822810547,107593,2.0,0,4,8,2190,1983,0,98077,0,0,31,3.276198988325096,2.9254584767334966,1983.0,32.0,5.25,12,7.691656822810547,699950.0000000001,17.25,144,1024.0
13.901688254205327,3,2.5,7.979338895262328,8113,2.0,0,3,8,2920,1950,2010,98004,0,1,64,2.3585082782101066,2.031465041458474,2010.0,5.0,5.5,11,7.979338895262328,1090000.0000000007,16.5,121,25.0
12.577636201962656,3,1.0,7.098375638590786,33919,1.0,0,3,7,1210,1954,0,98058,0,0,60,3.0825603453916903,2.752704005679829,1954.0,61.0,4.0,10,7.098375638590786,289999.9999999999,14.0,100,3721.0
12.834681304952548,3,2.5,7.757906208351747,10005,1.0,0,4,8,1460,1978,0,98058,1,0,37,3.1574559804220836,2.8244876448617524,1978.0,37.0,5.5,12,8.757906208351747,375000.0000000002,17.5,144,1369.0
13.038981768465277,3,1.0,7.4205789054108005,4005,1.5,0,4,7,1170,1939,0,98117,1,0,75,2.27832568620082,2.1771686165442414,1939.0,76.0,4.0,11,8.4205789054108,459999.9999999996,15.0,121,5776.0
12.146853285870202,2,1.75,7.122866658599083,2493,1.0,0,4,8,1240,1985,0,98198,0,0,29,3.219959362469509,1.8990695154709252,1985.0,30.0,3.75,12,7.122866658599083,188499.99999999997,15.75,144,900.0
13.42984807715229,4,2.5,8.0519780789023,28037,2.0,0,4,10,3140,1991,0,98077,0,0,24,3.1474441277126957,2.7275664083243827,1991.0,24.0,6.5,14,8.0519780789023,680000.0000000001,20.5,196,576.0
13.060487973686241,5,1.75,7.615791072035833,12342,2.0,0,4,7,2030,1942,0,98052,0,0,72,2.8440481608979242,1.7160695962419836,1942.0,73.0,6.75,11,7.615791072035833,469999.99999999994,17.75,121,5329.0
13.30092788532057,4,2.5,7.745002803515839,9624,2.0,0,3,8,2310,1984,0,98027,0,0,30,3.1024791716436133,1.916637975771227,1984.0,31.0,6.5,11,7.745002803515839,597749.9999999995,17.5,121,961.0
13.253391639810733,3,1.75,7.138866999945524,3328,1.0,0,5,6,700,1905,0,98103,1,0,110,2.1469612092383055,2.1618907022331535,1905.0,110.0,4.75,11,8.138866999945524,570000.0,15.75,121,12100.0
12.515393893085436,3,1.75,7.3395376954076745,12600,1.0,0,4,7,1160,1980,0,98038,0,0,34,3.5645016020213696,3.26009740730639,1980.0,35.0,4.75,11,7.3395376954076745,272500.0000000001,15.75,121,1225.0
12.706696406811568,3,1.75,7.640123172695364,5969,1.0,2,3,7,1080,1971,0,98108,1,0,43,1.9612381376353718,2.347799369210657,1971.0,44.0,4.75,10,8.640123172695365,329950.00000000023,14.75,100,1936.0
13.081541382884074,4,2.5,8.080237416216702,16171,2.0,0,3,9,2520,2001,0,98001,1,0,13,3.4834170843688197,2.727264968179686,2001.0,14.0,6.5,12,9.080237416216702,480000.0000000003,18.5,144,196.0
13.51508091268999,3,3.5,8.384804003370492,6350,2.0,0,3,8,2780,1900,0,98117,0,0,114,2.3580216582751516,2.3149650750098667,1900.0,115.0,6.5,11,8.384804003370492,740500.0,17.5,121,13225.0
13.158695306651719,3,3.5,7.371489295214277,1102,3.0,0,3,8,1590,2010,0,98103,0,0,4,2.1458080916982887,2.146937088025043,2010.0,5.0,6.5,11,7.371489295214277,518499.99999999994,17.5,121,25.0
12.232836282799388,2,1.0,6.779921907472252,6780,1.0,0,4,6,880,1945,0,98178,0,0,69,2.588189379066326,2.642980969825611,1945.0,70.0,3.0,10,6.779921907472252,205424.9999999999,13.0,100,4900.0
12.054086288532291,4,2.0,7.358830898342354,9600,1.0,0,3,6,1570,1950,0,98168,0,0,65,2.5173684384877526,2.3820990969039295,1950.0,65.0,6.0,9,7.358830898342354,171799.99999999985,15.0,81,4225.0
13.190022025878143,4,1.0,7.383989457978509,2982,1.5,0,4,7,1610,1925,0,98144,0,0,90,1.2718928213014598,2.037727659545079,1925.0,90.0,5.0,11,7.383989457978509,534999.9999999998,16.0,121,8100.0
13.399995114002609,3,2.5,7.783224016336037,6474,1.0,2,3,8,1560,1964,0,98177,1,0,51,2.942608548971935,2.8603882723917073,1964.0,51.0,5.5,11,8.783224016336037,660000.0000000003,16.5,121,2601.0
12.877740794412995,3,2.0,7.27931883541462,9132,1.0,0,3,7,1450,1987,0,98034,0,0,27,2.7589759708239696,2.2131402560594626,1987.0,28.0,5.0,10,7.27931883541462,391500.0000000001,15.0,100,784.0
12.886641043883259,2,1.0,6.646390514847729,6000,1.0,0,3,6,770,1953,0,98117,0,0,62,2.3695699558800323,2.341053926898004,1953.0,62.0,3.0,9,6.646390514847729,394999.99999999994,12.0,81,3844.0
13.005829561148378,4,1.75,7.649692623711514,4400,1.5,0,5,7,1720,1924,0,98118,1,0,90,2.2854697991436472,2.579102841510154,1924.0,91.0,5.75,12,8.649692623711514,445000.00000000023,17.75,144,8281.0
13.554145793829866,3,2.25,7.975908360165538,10204,2.0,0,3,9,2910,1990,0,98052,0,0,24,2.9881530865136505,2.380741138904169,1990.0,25.0,5.25,12,7.975908360165538,769999.9999999995,17.25,144,625.0
14.187074114396758,4,2.75,7.919356190660617,17789,1.5,0,3,8,1980,1914,1992,98004,1,1,101,2.202634696479115,1.4988780405250066,1992.0,23.0,6.75,11,8.919356190660617,1450000.000000001,17.75,121,529.0
13.005829561148378,3,2.25,7.649692623711514,8201,1.0,2,3,8,1620,1967,0,98178,1,0,47,2.538778166358316,2.6735672829887926,1967.0,48.0,5.25,11,8.649692623711514,445000.00000000023,16.25,121,2304.0
12.468436909997665,4,2.25,7.67786350067821,8811,1.0,0,3,8,1360,1978,0,98023,1,0,36,3.4938679753285484,2.4710588560370734,1978.0,37.0,6.25,11,8.67786350067821,260000.00000000015,17.25,121,1369.0
13.620103761621664,5,3.5,7.749322464660356,4960,2.0,0,5,7,1720,1926,0,98103,1,0,88,2.071731602544972,2.108036463583044,1926.0,89.0,8.5,12,8.749322464660356,822499.9999999999,20.5,144,7921.0
